Year,Année,ISO,Jurisdiction,Juridiction,Category,Catégorie,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Volume (cubic metres) (En),Data qualifier,Volume (en mètre cube) (Fr),Qualificatifs de données
2013,2013,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
2013,2013,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2013,2013,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,33000,e,33000,e
2013,2013,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2013,2013,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
2013,2013,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2013,2013,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,14947646,a,14947646,a
2014,2014,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,670883,a,670883,a
2014,2014,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,1957437,a,1957437,a
2014,2014,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,635172,a,635172,a
2014,2014,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,0,a,0,a
2014,2014,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2014,2014,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,4315942,a,4315942,a
2014,2014,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,792283,a,792283,a
2014,2014,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,10326,a,10326,a
2014,2014,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,15,a,15,a
2014,2014,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
2014,2014,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2014,2014,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,21677,a,21677,a
2014,2014,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2014,2014,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,7035,a,7035,a
2014,2014,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2014,2014,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,58297997,a,58297997,a
2014,2014,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,6766293,a,6766293,a
2014,2014,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,1216317,a,1216317,a
2014,2014,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,197349,a,197349,a
2014,2014,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,21951,a,21951,a
2014,2014,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,336,a,336,a
2014,2014,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,233297,a,233297,a
2014,2014,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,530640,a,530640,a
2014,2014,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,n,,n
2014,2014,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,553468,a,553468,a
2014,2014,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,4444,a,4444,a
2014,2014,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,n,,n
2014,2014,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,25001,a,25001,a
2014,2014,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
2014,2014,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,n,,n
2014,2014,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,59819,a,59819,a
2014,2014,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,89338,a,89338,a
2014,2014,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,n,,n
2014,2014,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,2695441,a,2695441,a
