Name,Comment,Time,Likes,Reply Count,cleaned_comments
@Wargutz666,Maybe by you bringing them up on news stories that have nothing to do with either.....,2023-07-17T14:48:35Z,0,,maybe by you bringing them up on news stories that have nothing to do with either
@lisasante254,"Blaming, never solved a problem! Cautionary tale,yes. But it will not put out the fires!",2023-07-17T15:45:47Z,0,,blaming never solved a problem cautionary tale yes but it will not put out the fires
@ultramagnus1275,@@b.t.2795 People of color actually go to prison for committing the same gun crimes that Hunter Biden did. 😔,2023-07-17T17:19:57Z,0,,t 2795 people of color actually go to prison for committing the same gun crimes that hunter biden did
@thebigdoghimself,"There are thousands of retired aircraft parked in the Arizona desert. Why has the government not converted a handful to tankers to drop water? It's usually our west coast that is on fire, the fact that we are not prepared is a huge failure.",2023-07-17T13:52:09Z,23,46.0,there are thousands of retired aircraft parked in the arizona desert why has the government not converted a handful to tankers to drop water it s usually our west coast that is on fire the fact that we are not prepared is a huge failure
@CarFreeSegnitz,@@lapidaryland*Moose-lambs,2023-07-17T14:12:09Z,0,,moose lambs
@charlyostrowski7890,That would make sense....and clearly the past few years has taught us that our selected officials would never do what you suggest... God Bless those that are in harms way.,2023-07-17T14:16:05Z,4,,that would make sense and clearly the past few years has taught us that our selected officials would never do what you suggest god bless those that are in harms way
@slimeater321,Did you not watch the video?,2023-07-17T14:21:24Z,4,,did you not watch the video
@davestagner,Climate change that is causing these wildfires is a huge failure.,2023-07-17T14:32:22Z,0,,climate change that is causing these wildfires is a huge failure
@dontbanmebrodontbanme5403,"If you listened to the video, you would have heard that they said that when fires get this big, trying to put it out is like a single drop going into an empty bucket. They said the fire was literally bigger than the size of Ohio. But what do they know? They're only experts who dedicate their lives to this! You should give them your expertise! 😂

This is the result of climate change. The solution is to stop burning fossil fuels. Everything else is literally a drop in the bucket.",2023-07-17T14:36:03Z,18,,if you listened to the video you would have heard that they said that when fires get this big trying to put it out is like a single drop going into an empty bucket they said the fire was literally bigger than the size of ohio but what do they know they re only experts who dedicate their lives to this you should give them your expertise this is the result of climate change the solution is to stop burning fossil fuels everything else is literally a drop in the bucket
@kalbs89,Money…. It all takes money and there is a limit to what people are willing to spend,2023-07-17T14:49:13Z,0,,money it all takes money and there is a limit to what people are willing to spend
@marigeobrien,I guess you missed the story that fires broke out yesterday outside of Los Angeles.  We are sending as many resources as we can.  But we must also hold some back for our own fires.,2023-07-17T14:54:17Z,2,,i guess you missed the story that fires broke out yesterday outside of los angeles we are sending as many resources as we can but we must also hold some back for our own fires
@Doc_Holiday,Because Canada is making a sacrifice in the form of their natural resources to their climate change God,2023-07-17T14:58:30Z,0,,because canada is making a sacrifice in the form of their natural resources to their climate change god
@AW73911,"And do what exactly woth those aircraft? Dump more fire retardant filled with PFAS which are already spiking cancer rates world wide?

There are no quick fixes, and fires do need to burn to clean forests up and create nutrients for their watersheds.",2023-07-17T15:08:26Z,1,,and do what exactly woth those aircraft dump more fire retardant filled with pfas which are already spiking cancer rates world wide there are no quick fixes and fires do need to burn to clean forests up and create nutrients for their watersheds
@bobbykharter,"Because they aren't airworthy.  They're used for parts, Einstein.",2023-07-17T15:20:20Z,3,,because they aren t airworthy they re used for parts einstein
@elmosweed4985,"​@@dontbanmebrodontbanme5403 I do not mean to be picky but when you finished your comment with "" You should give them your expertise! 😂"" -  
I had to speak up.
You written: ""If you listened to the video, you would have heard that they said that when fires get this big, trying to put it out is like a single drop going into an empty bucket.""

That is not what the reporter said.
 She was not talking about putting the fire out using man power. 
She was talking about mother nature.
The reporter said it had started raining is some areas but it was not enough.
She went on to say one Canadian official had said that about the rain.

* Now common sense tells us that if rain cannot help-Man sure will not pull it off.",2023-07-17T15:33:16Z,0,,i do not mean to be picky but when you finished your comment with you should give them your expertise i had to speak up you written if you listened to the video you would have heard that they said that when fires get this big trying to put it out is like a single drop going into an empty bucket that is not what the reporter said she was not talking about putting the fire out using man power she was talking about mother nature the reporter said it had started raining is some areas but it was not enough she went on to say one canadian official had said that about the rain now common sense tells us that if rain cannot help man sure will not pull it off
@elmosweed4985,"@@marigeobrien I guess you missed the story about having over 55,000 Reserve Military members in the State.",2023-07-17T15:34:47Z,0,,i guess you missed the story about having over 55 000 reserve military members in the state
@youtubesucks898,"​@@elmosweed4985, did you completely miss the sarcasm in the post of the person you responded to?",2023-07-17T16:13:23Z,0,,did you completely miss the sarcasm in the post of the person you responded to
@Zaquria,"Watch the video, not read the headline, and you might understand why that won't work in cases like this.",2023-07-17T16:14:04Z,0,,watch the video not read the headline and you might understand why that won t work in cases like this
@dangal9366,"Imagine 50 buildings in 50 different locations catch fire at the same time in one city. And your anwer to it is...theres plenty of trucks in the junk yard...why is the gov  not converting some of those into fire trucks. Why are we not prepared for 50 fires at the same time.

I don't think some of you really understand the size and scale of the Canadian forest and the fires. Most of canada doesn't even have roads to get there.",2023-07-17T16:30:48Z,0,,imagine 50 buildings in 50 different locations catch fire at the same time in one city and your anwer to it is theres plenty of trucks in the junk yard why is the gov not converting some of those into fire trucks why are we not prepared for 50 fires at the same time i don t think some of you really understand the size and scale of the canadian forest and the fires most of canada doesn t even have roads to get there
